Hour,North,West,Rose,Health Sciences,Fraser,Thunderbird,University Lot Blvd_x,University Lot Blvd_y,University Lot Blvd
2023-08-06 10:00:00,27,41.0,21,62,19,23,23.0,23.0,23.0
2023-08-06 11:00:00,29,45.0,24,66,23,27,33.0,33.0,33.0
2023-08-06 12:00:00,27,64.0,32,83,28,29,46.0,46.0,46.0
2023-08-06 13:00:00,31,72.0,32,75,37,24,45.0,45.0,45.0
2023-08-06 14:00:00,37,80.0,35,81,36,23,44.0,44.0,44.0
2023-08-06 15:00:00,48,81.0,48,66,37,31,48.0,48.0,48.0
2023-08-06 16:00:00,52,90.0,50,60,39,30,50.0,50.0,50.0
2023-08-06 17:00:00,41,62.0,44,50,32,20,51.0,51.0,51.0
2023-08-06 18:00:00,42,50.0,39,53,25,15,45.0,45.0,45.0
2023-08-06 19:00:00,20,42.0,37,43,21,6,39.0,39.0,39.0
2023-08-06 20:00:00,19,32.0,32,41,18,5,39.0,39.0,39.0
2023-08-06 21:00:00,23,27.0,22,38,16,3,31.0,31.0,31.0
2023-08-06 22:00:00,27,33.0,14,37,18,8,23.0,23.0,23.0
2023-08-06 23:00:00,16,33.0,10,21,18,8,19.0,19.0,19.0
2023-08-07 00:00:00,13,38.0,1,18,18,7,14.0,14.0,14.0
2023-08-07 01:00:00,12,41.0,0,18,17,7,13.0,13.0,13.0
2023-08-07 02:00:00,1,1.0,0,17,17,0,13.0,13.0,13.0
2023-08-07 03:00:00,1,2.0,0,0,0,1,0.0,0.0,0.0
2023-08-07 04:00:00,2,2.0,0,0,0,2,0.0,0.0,0.0
2023-08-07 05:00:00,1,0.0,0,7,1,5,0.0,0.0,0.0
2023-08-07 06:00:00,3,4.0,0,37,1,9,2.0,2.0,2.0
2023-08-07 07:00:00,3,8.0,0,44,1,17,4.0,4.0,4.0
2023-08-07 08:00:00,7,12.0,1,51,1,21,4.0,4.0,4.0
2023-08-07 09:00:00,7,10.0,7,66,4,24,2.0,2.0,2.0
2023-08-07 10:00:00,8,14.0,19,81,6,26,8.0,8.0,8.0
2023-08-07 11:00:00,9,23.0,19,85,12,30,10.0,10.0,10.0
2023-08-07 12:00:00,21,63.0,16,100,25,29,14.0,14.0,14.0
2023-08-07 13:00:00,25,128.0,18,88,25,37,16.0,16.0,16.0
2023-08-07 14:00:00,34,218.0,24,100,39,34,18.0,18.0,18.0
2023-08-07 15:00:00,39,278.0,23,68,47,27,27.0,27.0,27.0
2023-08-07 16:00:00,26,310.0,22,69,41,29,29.0,29.0,29.0
2023-08-07 17:00:00,14,288.0,25,53,34,22,19.0,19.0,19.0
2023-08-07 18:00:00,7,228.0,25,48,30,14,20.0,20.0,20.0
2023-08-07 19:00:00,1,115.0,19,32,21,9,21.0,21.0,21.0
2023-08-07 20:00:00,6,37.0,13,21,11,5,13.0,13.0,13.0
2023-08-07 21:00:00,8,6.0,10,18,9,10,8.0,8.0,8.0
2023-08-07 22:00:00,11,12.0,7,22,8,7,6.0,6.0,6.0
2023-08-07 23:00:00,6,18.0,6,1,10,7,6.0,6.0,6.0
2023-08-08 00:00:00,6,22.0,5,0,8,8,3.0,3.0,3.0
2023-08-08 01:00:00,5,23.0,5,0,8,6,2.0,2.0,2.0
2023-08-08 02:00:00,4,25.0,5,0,8,8,3.0,3.0,3.0
2023-08-08 03:00:00,5,25.0,5,0,8,8,3.0,3.0,3.0
2023-08-08 04:00:00,5,25.0,5,1,10,9,3.0,3.0,3.0
2023-08-08 05:00:00,16,31.0,5,15,12,22,3.0,3.0,3.0
2023-08-08 06:00:00,84,73.0,9,106,14,58,11.0,11.0,11.0
2023-08-08 07:00:00,123,138.0,28,310,34,152,11.0,11.0,11.0
2023-08-08 08:00:00,192,258.0,104,531,103,361,16.0,16.0,16.0
2023-08-08 09:00:00,255,316.0,153,615,140,485,41.0,41.0,41.0
2023-08-08 10:00:00,285,325.0,175,653,148,526,47.0,47.0,47.0
2023-08-08 11:00:00,294,336.0,184,667,158,524,48.0,48.0,48.0
2023-08-08 12:00:00,290,319.0,161,660,169,526,47.0,47.0,47.0
2023-08-08 13:00:00,299,310.0,162,657,159,524,43.0,43.0,43.0
2023-08-08 14:00:00,269,316.0,152,678,145,495,45.0,45.0,45.0
2023-08-08 15:00:00,189,217.0,130,497,128,443,49.0,49.0,49.0
2023-08-08 16:00:00,102,113.0,66,282,71,239,34.0,34.0,34.0
2023-08-08 17:00:00,55,44.0,35,146,27,98,26.0,26.0,26.0
2023-08-08 18:00:00,29,35.0,22,114,18,55,24.0,24.0,24.0
2023-08-08 19:00:00,18,39.0,16,72,14,32,27.0,27.0,27.0
2023-08-08 20:00:00,1,25.0,10,53,8,23,12.0,12.0,12.0
2023-08-08 21:00:00,2,24.0,3,50,6,18,9.0,9.0,9.0
2023-08-08 22:00:00,11,23.0,3,46,4,13,7.0,7.0,7.0
2023-08-08 23:00:00,8,11.0,3,13,4,2,6.0,6.0,6.0
2023-08-09 00:00:00,7,10.0,3,11,4,2,5.0,5.0,5.0
2023-08-09 01:00:00,7,6.0,2,11,4,4,5.0,5.0,5.0
2023-08-09 02:00:00,8,9.0,1,11,4,3,5.0,5.0,5.0
2023-08-09 03:00:00,7,9.0,1,11,4,3,5.0,5.0,5.0
2023-08-09 04:00:00,7,9.0,1,13,6,4,5.0,5.0,5.0
2023-08-09 05:00:00,20,21.0,1,24,7,19,7.0,7.0,7.0
2023-08-09 06:00:00,92,80.0,3,117,11,58,6.0,6.0,6.0
2023-08-09 07:00:00,136,160.0,24,302,28,164,7.0,7.0,7.0
2023-08-09 08:00:00,241,286.0,123,549,104,360,17.0,17.0,17.0
2023-08-09 09:00:00,302,357.0,181,654,146,522,29.0,29.0,29.0
2023-08-09 10:00:00,334,370.0,199,703,159,570,32.0,32.0,32.0
2023-08-09 11:00:00,343,374.0,200,712,166,582,44.0,44.0,44.0
2023-08-09 12:00:00,342,354.0,200,711,167,581,50.0,50.0,50.0
2023-08-09 13:00:00,343,347.0,188,714,159,570,51.0,51.0,51.0
2023-08-09 14:00:00,323,338.0,178,721,139,531,34.0,34.0,34.0
2023-08-09 15:00:00,238,219.0,153,547,117,438,48.0,48.0,48.0
2023-08-09 16:00:00,126,99.0,86,305,64,256,39.0,39.0,39.0
2023-08-09 17:00:00,37,56.0,53,171,28,121,24.0,24.0,24.0
2023-08-09 18:00:00,25,36.0,36,113,23,72,35.0,35.0,35.0
2023-08-09 19:00:00,6,25.0,28,72,19,41,33.0,33.0,33.0
2023-08-09 20:00:00,2,22.0,22,58,15,22,26.0,26.0,26.0
2023-08-09 21:00:00,1,22.0,10,55,15,14,12.0,12.0,12.0
2023-08-09 22:00:00,9,10.0,9,49,14,4,15.0,15.0,15.0
2023-08-09 23:00:00,4,13.0,5,23,12,0,12.0,12.0,12.0
2023-08-10 00:00:00,1,16.0,4,20,11,0,10.0,10.0,10.0
2023-08-10 01:00:00,0,21.0,4,19,11,2,9.0,9.0,9.0
2023-08-10 02:00:00,2,20.0,4,17,11,2,6.0,6.0,6.0
2023-08-10 03:00:00,1,17.0,4,17,11,4,7.0,7.0,7.0
2023-08-10 04:00:00,1,16.0,4,17,12,4,7.0,7.0,7.0
2023-08-10 05:00:00,12,30.0,4,30,12,20,7.0,7.0,7.0
2023-08-10 06:00:00,82,89.0,6,131,17,59,9.0,9.0,9.0
2023-08-10 07:00:00,129,147.0,18,294,31,143,12.0,12.0,12.0
2023-08-10 08:00:00,204,245.0,86,505,83,350,22.0,22.0,22.0
2023-08-10 09:00:00,292,299.0,133,617,115,484,48.0,48.0,48.0
2023-08-10 10:00:00,316,318.0,149,665,134,539,55.0,55.0,55.0
2023-08-10 11:00:00,333,307.0,163,664,145,547,60.0,60.0,60.0
2023-08-10 12:00:00,315,311.0,170,658,148,546,52.0,52.0,52.0
2023-08-10 13:00:00,310,307.0,181,659,139,540,47.0,47.0,47.0
2023-08-10 14:00:00,297,299.0,190,668,133,517,37.0,37.0,37.0
2023-08-10 15:00:00,225,196.0,164,528,109,436,37.0,37.0,37.0
2023-08-10 16:00:00,136,98.0,92,285,55,268,28.0,28.0,28.0
2023-08-10 17:00:00,63,55.0,47,180,27,185,30.0,30.0,30.0
2023-08-10 18:00:00,38,32.0,27,164,21,441,50.0,50.0,50.0
2023-08-10 19:00:00,27,28.0,22,145,13,711,43.0,43.0,43.0
2023-08-10 20:00:00,11,22.0,13,137,8,716,37.0,37.0,37.0
2023-08-10 21:00:00,0,16.0,10,119,5,631,19.0,19.0,19.0
2023-08-10 22:00:00,9,16.0,6,53,5,59,11.0,11.0,11.0
2023-08-10 23:00:00,1,13.0,5,21,5,1,10.0,10.0,10.0
2023-08-11 00:00:00,0,18.0,5,17,5,1,6.0,6.0,6.0
2023-08-11 01:00:00,2,17.0,5,17,5,0,5.0,5.0,5.0
2023-08-11 02:00:00,3,17.0,5,17,5,3,5.0,5.0,5.0
2023-08-11 03:00:00,3,17.0,5,17,5,1,5.0,5.0,5.0
2023-08-11 04:00:00,2,18.0,5,17,6,3,7.0,7.0,7.0
2023-08-11 05:00:00,12,29.0,5,30,7,16,7.0,7.0,7.0
2023-08-11 06:00:00,79,67.0,8,105,9,45,6.0,6.0,6.0
2023-08-11 07:00:00,129,118.0,15,249,22,100,11.0,11.0,11.0
2023-08-11 08:00:00,176,176.0,60,396,50,234,15.0,15.0,15.0
2023-08-11 09:00:00,220,218.0,89,471,74,346,38.0,38.0,38.0
2023-08-11 10:00:00,236,220.0,102,499,96,386,63.0,63.0,63.0
2023-08-11 11:00:00,231,226.0,116,511,100,387,32.0,32.0,32.0
2023-08-11 12:00:00,226,243.0,118,496,97,385,32.0,32.0,32.0
2023-08-11 13:00:00,209,249.0,128,483,80,383,30.0,30.0,30.0
2023-08-11 14:00:00,189,252.0,120,484,76,339,29.0,29.0,29.0
2023-08-11 15:00:00,142,171.0,105,353,76,278,33.0,33.0,33.0
2023-08-11 16:00:00,79,102.0,74,209,54,165,24.0,24.0,24.0
2023-08-11 17:00:00,39,57.0,44,106,32,51,17.0,17.0,17.0
2023-08-11 18:00:00,10,41.0,41,86,45,22,12.0,12.0,12.0
2023-08-11 19:00:00,0,23.0,31,60,43,3,18.0,18.0,18.0
2023-08-11 20:00:00,1,19.0,23,48,24,0,7.0,7.0,7.0
2023-08-11 21:00:00,2,28.0,13,37,17,0,7.0,7.0,7.0
2023-08-11 22:00:00,9,21.0,13,36,21,2,1.0,1.0,1.0
2023-08-11 23:00:00,1,25.0,11,7,18,2,1.0,1.0,1.0
2023-08-12 00:00:00,1,30.0,8,3,15,1,2.0,2.0,2.0
2023-08-12 01:00:00,0,29.0,5,3,15,1,2.0,2.0,2.0
2023-08-12 02:00:00,1,29.0,5,3,15,0,2.0,2.0,2.0
2023-08-12 03:00:00,1,25.0,5,2,15,0,2.0,2.0,2.0
2023-08-12 04:00:00,2,26.0,5,3,15,2,2.0,2.0,2.0
2023-08-12 05:00:00,5,28.0,5,5,15,2,3.0,3.0,3.0
2023-08-12 06:00:00,0,32.0,5,37,17,2,3.0,3.0,3.0
2023-08-12 07:00:00,4,32.0,7,40,15,10,4.0,4.0,4.0
2023-08-12 08:00:00,16,36.0,8,44,25,18,12.0,12.0,12.0
2023-08-12 09:00:00,40,33.0,18,64,38,32,15.0,15.0,15.0
2023-08-12 10:00:00,61,36.0,28,85,47,34,19.0,19.0,19.0
2023-08-12 11:00:00,60,46.0,37,97,51,36,18.0,18.0,18.0
2023-08-12 12:00:00,55,66.0,46,97,53,36,25.0,25.0,25.0
2023-08-12 13:00:00,42,96.0,36,101,57,39,34.0,34.0,34.0
2023-08-12 14:00:00,26,139.0,53,109,61,39,38.0,38.0,38.0
2023-08-12 15:00:00,25,161.0,73,76,62,40,18.0,18.0,18.0
2023-08-12 16:00:00,23,160.0,62,65,60,34,24.0,24.0,24.0
2023-08-12 17:00:00,21,133.0,50,62,42,20,20.0,20.0,20.0
2023-08-12 18:00:00,8,112.0,51,47,40,10,4.0,4.0,4.0
2023-08-12 19:00:00,3,80.0,45,29,39,1,7.0,7.0,7.0
2023-08-12 20:00:00,0,48.0,36,27,32,2,9.0,9.0,9.0
2023-08-12 21:00:00,1,25.0,17,22,29,2,10.0,10.0,10.0
2023-08-12 22:00:00,6,23.0,16,21,26,1,9.0,9.0,9.0
2023-08-12 23:00:00,1,28.0,13,2,26,5,2.0,2.0,2.0
2023-08-13 00:00:00,1,25.0,9,0,27,6,0.0,0.0,0.0
2023-08-13 01:00:00,5,25.0,9,0,28,9,0.0,0.0,0.0
2023-08-13 02:00:00,10,31.0,7,0,28,9,1.0,1.0,1.0
2023-08-13 03:00:00,12,30.0,6,0,28,10,3.0,3.0,3.0
2023-08-13 04:00:00,14,29.0,5,0,28,10,3.0,3.0,3.0
2023-08-13 05:00:00,14,30.0,5,5,27,11,4.0,4.0,4.0
2023-08-13 06:00:00,13,33.0,6,35,29,13,3.0,3.0,3.0
2023-08-13 07:00:00,13,35.0,4,27,27,25,2.0,2.0,2.0
2023-08-13 08:00:00,18,37.0,4,34,32,34,10.0,10.0,10.0
2023-08-13 09:00:00,22,52.0,9,43,52,42,21.0,21.0,21.0
2023-08-13 10:00:00,19,79.0,27,50,60,52,19.0,19.0,19.0
2023-08-13 11:00:00,26,109.0,42,60,67,59,36.0,36.0,36.0
2023-08-13 12:00:00,27,158.0,57,73,82,69,33.0,33.0,33.0
2023-08-13 13:00:00,37,251.0,67,77,88,72,38.0,38.0,38.0
2023-08-13 14:00:00,48,350.0,76,92,103,72,44.0,44.0,44.0
2023-08-13 15:00:00,57,415.0,70,87,105,87,34.0,34.0,34.0
2023-08-13 16:00:00,59,421.0,68,82,97,111,31.0,31.0,31.0
2023-08-13 17:00:00,34,351.0,65,83,94,133,29.0,29.0,29.0
2023-08-13 18:00:00,24,266.0,50,104,90,219,30.0,30.0,30.0
2023-08-13 19:00:00,18,172.0,35,113,73,543,16.0,16.0,16.0
2023-08-13 20:00:00,8,95.0,22,108,60,665,14.0,14.0,14.0
2023-08-13 21:00:00,3,40.0,16,93,54,667,17.0,17.0,17.0
2023-08-13 22:00:00,1,42.0,14,46,57,321,10.0,10.0,10.0
2023-08-13 23:00:00,0,32.0,6,9,50,16,10.0,10.0,10.0
2023-08-14 00:00:00,1,39.0,5,9,50,6,9.0,9.0,9.0
2023-08-14 01:00:00,0,38.0,6,9,49,3,9.0,9.0,9.0
2023-08-14 02:00:00,1,0.0,0,7,49,0,9.0,9.0,9.0
2023-08-14 03:00:00,2,4.0,0,0,0,0,0.0,0.0,0.0
2023-08-14 04:00:00,3,3.0,0,2,1,3,1.0,1.0,1.0
2023-08-14 05:00:00,11,6.0,0,12,1,14,1.0,1.0,1.0
2023-08-14 06:00:00,78,64.0,2,100,6,51,3.0,3.0,3.0
2023-08-14 07:00:00,123,114.0,11,266,25,126,15.0,15.0,15.0
2023-08-14 08:00:00,205,195.0,65,430,60,271,56.0,56.0,56.0
2023-08-14 09:00:00,245,246.0,99,514,85,389,49.0,49.0,49.0
2023-08-14 10:00:00,265,268.0,108,545,96,436,49.0,49.0,49.0
2023-08-14 11:00:00,268,280.0,116,547,104,457,69.0,69.0,69.0
2023-08-14 12:00:00,269,290.0,120,565,116,450,56.0,56.0,56.0
2023-08-14 13:00:00,267,318.0,122,555,118,436,49.0,49.0,49.0
2023-08-14 14:00:00,251,338.0,121,564,118,427,52.0,52.0,52.0
2023-08-14 15:00:00,174,250.0,110,413,107,345,62.0,62.0,62.0
2023-08-14 16:00:00,83,164.0,62,251,68,210,39.0,39.0,39.0
2023-08-14 17:00:00,29,120.0,31,125,36,95,10.0,10.0,10.0
2023-08-14 18:00:00,9,94.0,17,90,25,43,8.0,8.0,8.0
2023-08-14 19:00:00,0,58.0,5,60,22,34,14.0,14.0,14.0
2023-08-14 20:00:00,2,27.0,2,49,17,28,4.0,4.0,4.0
2023-08-14 21:00:00,2,22.0,2,42,11,24,1.0,1.0,1.0
2023-08-14 22:00:00,13,10.0,1,35,11,9,1.0,1.0,1.0
2023-08-14 23:00:00,4,15.0,0,11,12,0,4.0,4.0,4.0
2023-08-15 00:00:00,2,16.0,1,7,12,2,3.0,3.0,3.0
2023-08-15 01:00:00,1,17.0,1,7,12,2,1.0,1.0,1.0
2023-08-15 02:00:00,0,17.0,0,7,12,1,1.0,1.0,1.0
2023-08-15 03:00:00,0,18.0,0,7,12,1,1.0,1.0,1.0
2023-08-15 04:00:00,1,19.0,0,7,14,1,2.0,2.0,2.0
2023-08-15 05:00:00,15,35.0,1,20,14,19,2.0,2.0,2.0
2023-08-15 06:00:00,91,98.0,8,123,15,63,4.0,4.0,4.0
2023-08-15 07:00:00,152,155.0,33,278,39,162,9.0,9.0,9.0
2023-08-15 08:00:00,224,252.0,110,503,100,353,50.0,50.0,50.0
2023-08-15 09:00:00,272,335.0,139,607,135,488,49.0,49.0,49.0
2023-08-15 10:00:00,284,371.0,151,637,143,535,60.0,60.0,60.0
2023-08-15 11:00:00,293,386.0,163,651,149,549,72.0,72.0,72.0
2023-08-15 12:00:00,313,393.0,162,655,159,541,60.0,60.0,60.0
2023-08-15 13:00:00,309,428.0,170,637,157,542,63.0,63.0,63.0
2023-08-15 14:00:00,288,436.0,170,637,146,496,58.0,58.0,58.0
2023-08-15 15:00:00,196,334.0,151,480,126,385,72.0,72.0,72.0
2023-08-15 16:00:00,114,228.0,75,274,79,240,30.0,30.0,30.0
2023-08-15 17:00:00,46,152.0,36,139,39,117,32.0,32.0,32.0
2023-08-15 18:00:00,20,101.0,23,94,23,72,34.0,34.0,34.0
2023-08-15 19:00:00,1,82.0,13,56,13,43,27.0,27.0,27.0
2023-08-15 20:00:00,0,44.0,5,44,3,21,11.0,11.0,11.0
2023-08-15 21:00:00,2,29.0,2,39,1,19,10.0,10.0,10.0
2023-08-15 22:00:00,5,23.0,0,39,3,17,7.0,7.0,7.0
2023-08-15 23:00:00,0,19.0,1,8,2,4,4.0,4.0,4.0
2023-08-16 00:00:00,3,20.0,0,3,1,5,4.0,4.0,4.0
2023-08-16 01:00:00,5,19.0,0,3,1,4,3.0,3.0,3.0
2023-08-16 02:00:00,7,17.0,0,3,1,4,3.0,3.0,3.0
2023-08-16 03:00:00,5,15.0,0,3,1,7,3.0,3.0,3.0
2023-08-16 04:00:00,8,18.0,0,5,3,8,3.0,3.0,3.0
2023-08-16 05:00:00,22,33.0,1,22,3,24,3.0,3.0,3.0
2023-08-16 06:00:00,104,93.0,6,129,11,67,4.0,4.0,4.0
2023-08-16 07:00:00,170,168.0,27,291,37,159,10.0,10.0,10.0
2023-08-16 08:00:00,273,263.0,103,524,107,343,42.0,42.0,42.0
2023-08-16 09:00:00,328,344.0,143,621,137,462,42.0,42.0,42.0
2023-08-16 10:00:00,348,351.0,159,670,153,497,50.0,50.0,50.0
2023-08-16 11:00:00,343,367.0,166,674,150,512,65.0,65.0,65.0
2023-08-16 12:00:00,357,379.0,171,669,141,526,44.0,44.0,44.0
2023-08-16 13:00:00,352,400.0,167,659,143,521,41.0,41.0,41.0
2023-08-16 14:00:00,319,402.0,161,643,141,502,46.0,46.0,46.0
2023-08-16 15:00:00,226,321.0,147,495,118,424,61.0,61.0,61.0
2023-08-16 16:00:00,116,213.0,74,297,66,291,24.0,24.0,24.0
2023-08-16 17:00:00,60,173.0,33,165,38,228,19.0,19.0,19.0
2023-08-16 18:00:00,33,142.0,25,160,29,347,29.0,29.0,29.0
2023-08-16 19:00:00,38,113.0,20,183,27,421,28.0,28.0,28.0
2023-08-16 20:00:00,25,68.0,13,169,17,813,20.0,20.0,20.0
2023-08-16 21:00:00,0,42.0,8,164,6,794,7.0,7.0,7.0
2023-08-16 22:00:00,9,39.0,6,144,6,654,4.0,4.0,4.0
2023-08-16 23:00:00,2,10.0,6,12,3,17,4.0,4.0,4.0
2023-08-17 00:00:00,2,8.0,5,7,3,1,1.0,1.0,1.0
2023-08-17 01:00:00,0,7.0,3,6,2,0,0.0,0.0,0.0
2023-08-17 02:00:00,0,7.0,3,7,2,1,0.0,0.0,0.0
2023-08-17 03:00:00,0,9.0,2,7,2,0,0.0,0.0,0.0
2023-08-17 04:00:00,1,9.0,2,7,4,1,0.0,0.0,0.0
2023-08-17 05:00:00,16,21.0,3,23,4,11,1.0,1.0,1.0
2023-08-17 06:00:00,89,93.0,4,118,9,43,2.0,2.0,2.0
2023-08-17 07:00:00,133,148.0,22,252,21,118,6.0,6.0,6.0
2023-08-17 08:00:00,215,229.0,79,455,72,275,39.0,39.0,39.0
2023-08-17 09:00:00,257,299.0,112,542,114,374,45.0,45.0,45.0
2023-08-17 10:00:00,276,321.0,118,604,124,421,55.0,55.0,55.0
2023-08-17 11:00:00,280,325.0,135,616,129,430,64.0,64.0,64.0
2023-08-17 12:00:00,279,335.0,133,602,126,445,60.0,60.0,60.0
2023-08-17 13:00:00,277,328.0,129,586,132,428,58.0,58.0,58.0
2023-08-17 14:00:00,250,305.0,129,576,127,417,60.0,60.0,60.0
2023-08-17 15:00:00,149,215.0,120,449,116,351,63.0,63.0,63.0
2023-08-17 16:00:00,79,134.0,70,272,68,220,42.0,42.0,42.0
2023-08-17 17:00:00,7,99.0,41,166,32,116,35.0,35.0,35.0
2023-08-17 18:00:00,0,80.0,35,117,21,57,31.0,31.0,31.0
2023-08-17 19:00:00,0,68.0,29,74,18,34,19.0,19.0,19.0
2023-08-17 20:00:00,2,34.0,14,52,13,15,17.0,17.0,17.0
2023-08-17 21:00:00,0,24.0,8,42,7,18,10.0,10.0,10.0
2023-08-17 22:00:00,12,21.0,3,39,6,6,7.0,7.0,7.0
2023-08-17 23:00:00,1,11.0,2,9,6,0,4.0,4.0,4.0
2023-08-18 00:00:00,2,11.0,2,2,6,2,1.0,1.0,1.0
2023-08-18 01:00:00,0,11.0,2,2,5,1,1.0,1.0,1.0
2023-08-18 02:00:00,3,9.0,2,2,5,3,1.0,1.0,1.0
2023-08-18 03:00:00,4,11.0,2,0,5,4,1.0,1.0,1.0
2023-08-18 04:00:00,5,14.0,2,0,7,4,1.0,1.0,1.0
2023-08-18 05:00:00,21,25.0,3,6,7,17,2.0,2.0,2.0
2023-08-18 06:00:00,103,63.0,4,99,9,46,4.0,4.0,4.0
2023-08-18 07:00:00,133,105.0,10,233,19,109,10.0,10.0,10.0
2023-08-18 08:00:00,189,163.0,60,384,53,238,38.0,38.0,38.0
2023-08-18 09:00:00,232,197.0,81,459,72,327,38.0,38.0,38.0
2023-08-18 10:00:00,235,219.0,95,506,87,367,44.0,44.0,44.0
2023-08-18 11:00:00,222,235.0,105,535,85,389,62.0,62.0,62.0
2023-08-18 12:00:00,204,245.0,109,525,90,390,51.0,51.0,51.0
2023-08-18 13:00:00,197,254.0,111,503,87,372,51.0,51.0,51.0
2023-08-18 14:00:00,168,246.0,112,502,68,332,51.0,51.0,51.0
2023-08-18 15:00:00,107,155.0,112,390,59,260,57.0,57.0,57.0
2023-08-18 16:00:00,49,103.0,75,252,36,154,41.0,41.0,41.0
2023-08-18 17:00:00,21,69.0,49,139,19,72,51.0,51.0,51.0
2023-08-18 18:00:00,5,56.0,47,98,20,40,34.0,34.0,34.0
2023-08-18 19:00:00,0,33.0,43,53,14,22,28.0,28.0,28.0
2023-08-18 20:00:00,0,17.0,39,46,10,9,19.0,19.0,19.0
2023-08-18 21:00:00,3,19.0,28,39,10,8,12.0,12.0,12.0
2023-08-18 22:00:00,10,10.0,21,37,6,7,9.0,9.0,9.0
2023-08-18 23:00:00,0,14.0,14,4,7,1,2.0,2.0,2.0
2023-08-19 00:00:00,2,19.0,8,1,7,3,0.0,0.0,0.0
2023-08-19 01:00:00,2,23.0,8,0,7,1,0.0,0.0,0.0
2023-08-19 02:00:00,4,16.0,8,0,7,1,0.0,0.0,0.0
2023-08-19 03:00:00,4,19.0,8,0,7,0,0.0,0.0,0.0
2023-08-19 04:00:00,6,20.0,8,0,7,1,0.0,0.0,0.0
2023-08-19 05:00:00,8,23.0,8,4,7,0,1.0,1.0,1.0
2023-08-19 06:00:00,9,27.0,8,47,7,2,0.0,0.0,0.0
2023-08-19 07:00:00,18,23.0,10,46,11,10,3.0,3.0,3.0
2023-08-19 08:00:00,33,24.0,13,58,12,17,16.0,16.0,16.0
2023-08-19 09:00:00,39,24.0,15,68,11,25,27.0,27.0,27.0
2023-08-19 10:00:00,55,35.0,20,80,16,30,35.0,35.0,35.0
2023-08-19 11:00:00,58,37.0,28,88,16,20,39.0,39.0,39.0
2023-08-19 12:00:00,49,43.0,24,91,19,23,35.0,35.0,35.0
2023-08-19 13:00:00,54,60.0,25,93,17,17,37.0,37.0,37.0
2023-08-19 14:00:00,53,85.0,27,94,23,27,44.0,44.0,44.0
2023-08-19 15:00:00,47,94.0,62,95,24,27,27.0,27.0,27.0
2023-08-19 16:00:00,32,85.0,72,85,14,19,23.0,23.0,23.0
2023-08-19 17:00:00,34,62.0,68,71,16,11,19.0,19.0,19.0
2023-08-19 18:00:00,40,55.0,57,64,17,9,16.0,16.0,16.0
2023-08-19 19:00:00,26,33.0,57,39,13,5,10.0,10.0,10.0
2023-08-19 20:00:00,22,27.0,53,30,10,3,7.0,7.0,7.0
2023-08-19 21:00:00,27,26.0,30,21,10,2,5.0,5.0,5.0
2023-08-19 22:00:00,26,13.0,10,19,11,5,4.0,4.0,4.0
2023-08-19 23:00:00,26,15.0,8,2,11,3,4.0,4.0,4.0
2023-08-20 00:00:00,25,18.0,7,0,12,5,4.0,4.0,4.0
2023-08-20 01:00:00,27,21.0,7,0,12,3,4.0,4.0,4.0
2023-08-20 02:00:00,27,26.0,6,0,12,5,4.0,4.0,4.0
2023-08-20 03:00:00,27,23.0,6,1,12,4,4.0,4.0,4.0
2023-08-20 04:00:00,28,24.0,6,1,11,5,4.0,4.0,4.0
2023-08-20 05:00:00,29,26.0,6,2,11,5,5.0,5.0,5.0
2023-08-20 06:00:00,31,26.0,6,35,12,5,5.0,5.0,5.0
2023-08-20 07:00:00,33,25.0,8,29,13,14,4.0,4.0,4.0
2023-08-20 08:00:00,37,26.0,6,40,14,18,8.0,8.0,8.0
2023-08-20 09:00:00,40,36.0,10,44,18,23,26.0,26.0,26.0
2023-08-20 10:00:00,48,34.0,14,61,21,26,46.0,46.0,46.0
2023-08-20 11:00:00,42,20.0,17,70,23,37,55.0,55.0,55.0
2023-08-20 12:00:00,32,18.0,18,65,24,34,36.0,36.0,36.0
2023-08-20 13:00:00,35,27.0,21,66,23,32,37.0,37.0,37.0
2023-08-20 14:00:00,44,24.0,21,67,22,28,26.0,26.0,26.0
2023-08-20 15:00:00,42,12.0,18,52,19,30,26.0,26.0,26.0
2023-08-20 16:00:00,33,10.0,17,46,16,26,27.0,27.0,27.0
2023-08-20 17:00:00,31,10.0,13,42,17,19,27.0,27.0,27.0
2023-08-20 18:00:00,22,8.0,12,41,17,13,24.0,24.0,24.0
2023-08-20 19:00:00,16,13.0,11,24,13,10,11.0,11.0,11.0
2023-08-20 20:00:00,9,7.0,6,20,12,8,11.0,11.0,11.0
2023-08-20 21:00:00,4,15.0,5,19,12,9,5.0,5.0,5.0
2023-08-20 22:00:00,6,19.0,5,19,12,10,4.0,4.0,4.0
2023-08-20 23:00:00,11,25.0,4,4,13,6,6.0,6.0,6.0
2023-08-21 00:00:00,8,21.0,3,2,14,6,3.0,3.0,3.0
2023-08-21 01:00:00,12,25.0,3,1,14,3,3.0,3.0,3.0
2023-08-21 02:00:00,0,1.0,0,0,14,0,3.0,3.0,3.0
2023-08-21 03:00:00,1,2.0,0,0,0,0,0.0,0.0,0.0
2023-08-21 04:00:00,2,0.0,11,1,0,1,0.0,0.0,0.0
2023-08-21 05:00:00,14,7.0,20,13,0,16,0.0,0.0,0.0
2023-08-21 06:00:00,81,65.0,28,110,3,55,6.0,6.0,6.0
