dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1710741600,2024-03-18 06:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,9.31,,5.49,7.35,8.27,11.17,1022,,,77,3.6,290,,,,,,0,800,Clear,sky is clear,01n
1710745200,2024-03-18 07:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,8.83,10000,5.21,6.28,7.4,11.35,1023,,,78,4.63,290,,,,,,0,800,Clear,sky is clear,01n
1710748800,2024-03-18 08:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,7.87,,5.34,5.33,7.18,10.06,1023,,,84,4.12,20,,,,,,0,800,Clear,sky is clear,01n
1710752400,2024-03-18 09:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,8.58,,4.41,5.76,7.17,10.35,1023,,,75,5.14,330,,,,,,0,800,Clear,sky is clear,01n
1710756000,2024-03-18 10:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,7.95,,3.61,4.97,6.61,10.52,1023,,,74,5.14,330,,,,,,0,800,Clear,sky is clear,01n
1710759600,2024-03-18 11:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,7.76,,4.53,4.52,6.5,10.35,1023,,,80,5.66,310,,,,,,1,800,Clear,sky is clear,01n
1710763200,2024-03-18 12:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,7.81,,3.85,5.82,6.09,9.35,1023,,,76,3.09,330,,,,,,0,800,Clear,sky is clear,01n
1710766800,2024-03-18 13:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,8.86,,4.49,5.91,6.9,9.47,1024,,,74,5.66,330,,,,,,0,800,Clear,sky is clear,01n
1710770400,2024-03-18 14:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,8.86,,5.05,5.91,6.65,9.47,1023,,,77,5.66,330,,,,,,0,800,Clear,sky is clear,01n
1710774000,2024-03-18 15:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,6.89,10000,4.03,3.23,6.34,8.38,1024,,,82,6.17,330,,,,,,20,801,Clouds,few clouds,02d
1710777600,2024-03-18 16:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,8.55,10000,5.3,5.02,7.61,10.54,1024,,,80,7.2,320,,,,,,20,801,Clouds,few clouds,02d
1710781200,2024-03-18 17:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,10.38,10000,5.76,9.38,8.82,12.35,1024,,,73,5.66,300,,,,,,20,801,Clouds,few clouds,02d
1710784800,2024-03-18 18:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,12.61,,6.87,11.7,11.89,14.42,1024,,,68,2.24,315,6.26,,,,,6,800,Clear,sky is clear,01d
1710788400,2024-03-18 19:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,13.26,10000,7.7,12.44,10.4,15.54,1023,,,69,6.17,300,,,,,,20,801,Clouds,few clouds,02d
1710792000,2024-03-18 20:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,12.78,10000,7.03,11.89,9.96,17.21,1023,,,68,6.17,290,,,,,,20,801,Clouds,few clouds,02d
1710795600,2024-03-18 21:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,13.87,10000,7.18,12.98,11.05,17.28,1022,,,64,5.66,300,,,,,,20,801,Clouds,few clouds,02d
1710799200,2024-03-18 22:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,14.14,10000,7.67,13.31,11.07,18.57,1021,,,65,4.63,290,,,,,,20,801,Clouds,few clouds,02d
1710802800,2024-03-18 23:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,14.5,10000,7.78,13.68,11.4,18.01,1021,,,64,6.17,280,,,,,,20,801,Clouds,few clouds,02d
1710806400,2024-03-19 00:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,14.79,,7.11,13.89,13.82,16.9,1020,,,60,2.24,246,4.92,,,,,0,800,Clear,sky is clear,01d
1710810000,2024-03-19 01:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,14.02,,7.32,13.15,12.71,16.73,1019,,,64,4.02,233,5.81,,,,,0,800,Clear,sky is clear,01d
1710813600,2024-03-19 02:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,12.67,,7.35,11.82,11.6,14.5,1019,,,70,1.79,239,5.36,,,,,0,800,Clear,sky is clear,01d
1710817200,2024-03-19 03:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,10.8,,6.74,9.92,9.4,12.8,1019,,,76,4.63,320,,,,,,0,800,Clear,sky is clear,01n
1710820800,2024-03-19 04:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,9.04,,6.48,8.02,8.29,11.35,1019,,,84,2.06,290,,,,,,0,800,Clear,sky is clear,01n
1710824400,2024-03-19 05:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,8.49,10000,5.42,6.35,7.4,11.35,1019,,,81,3.6,270,,,,,,0,800,Clear,sky is clear,01n
1710828000,2024-03-19 06:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,7.83,,5.64,5.04,7.18,9.98,1019,,,86,4.63,300,,,,,,3,800,Clear,sky is clear,01n
1710831600,2024-03-19 07:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,7.94,,5.06,4.96,7.05,10.38,1019,,,82,5.14,330,,,,,,9,800,Clear,sky is clear,01n
1710835200,2024-03-19 08:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,7.39,,5.37,3.07,6.65,9.38,1018,,,87,8.75,300,,,,,,49,802,Clouds,scattered clouds,03n
1710838800,2024-03-19 09:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,7.1,10000,5.25,3.15,6.4,9.35,1018,,,88,7.2,320,,,,,,0,800,Clear,sky is clear,01n
1710842400,2024-03-19 10:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,6.55,,4.87,2.27,6.05,8.39,1018,,,89,7.72,310,,,,,,2,800,Clear,sky is clear,01n
1710846000,2024-03-19 11:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,8.09,,5.03,4.58,7.21,8.38,1018,,,81,6.69,320,,,,,,0,800,Clear,sky is clear,01n
1710849600,2024-03-19 12:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,6.62,,4.61,2.53,6.05,7.38,1018,,,87,7.2,320,,,,,,0,800,Clear,sky is clear,01n
1710853200,2024-03-19 13:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,6.47,,4.79,2.51,5.39,8.36,1017,,,89,6.69,320,,,,,,0,800,Clear,sky is clear,01n
1710856800,2024-03-19 14:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,6.33,10000,4.97,2.52,5.5,7.38,1017,,,91,6.17,320,,,,,,20,801,Clouds,few clouds,02n
1710860400,2024-03-19 15:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,6.72,10000,5.36,2.83,5.78,9.35,1017,,,91,6.69,320,,,,,,20,801,Clouds,few clouds,02d
1710864000,2024-03-19 16:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,7.71,10000,6.01,4.27,6.5,9.35,1017,,,89,6.17,320,,,,,,20,801,Clouds,few clouds,02d
1710867600,2024-03-19 17:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,9.3,10000,6.39,6.86,7.71,11.35,1017,,,82,4.63,290,,,,,,20,801,Clouds,few clouds,02d
1710871200,2024-03-19 18:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,11.42,,7.15,10.58,9.83,13.87,1017,,,75,0.89,314,3.58,,,,,0,800,Clear,sky is clear,01d
1710874800,2024-03-19 19:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,12.64,10000,7.53,11.81,9.4,14.98,1017,,,71,5.66,290,,,,,,40,802,Clouds,scattered clouds,03d
1710878400,2024-03-19 20:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,12.27,10000,7.17,11.41,9.4,15.62,1016,,,71,4.12,280,,,,,,20,801,Clouds,few clouds,02d
1710882000,2024-03-19 21:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,13.58,10000,7.79,12.77,10.4,16.35,1016,,,68,3.6,290,,,,,,20,801,Clouds,few clouds,02d
1710885600,2024-03-19 22:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,13.52,10000,7.3,12.65,10.4,17.21,1015,,,66,3.09,290,,,,,,20,801,Clouds,few clouds,02d
1710889200,2024-03-19 23:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,14.13,10000,7.43,13.27,11.4,17.84,1014,,,64,2.68,311,8.05,,,,,20,801,Clouds,few clouds,02d
1710892800,2024-03-20 00:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,13.16,10000,6.96,12.25,11.07,17.28,1014,,,66,2.68,313,8.49,,,,,40,802,Clouds,scattered clouds,03d
1710896400,2024-03-20 01:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,12.59,,7.06,11.71,11.05,15.62,1014,,,69,4.92,244,5.81,,,,,4,800,Clear,sky is clear,01d
1710900000,2024-03-20 02:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,10.76,,6.51,9.85,9.94,13.57,1013,,,75,1.79,248,2.68,,,,,2,800,Clear,sky is clear,01d
1710903600,2024-03-20 03:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,9.82,,6.36,9.4,8.82,11.69,1013,,,79,1.54,320,,,,,,1,800,Clear,sky is clear,01n
1710907200,2024-03-20 04:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,8.5,10000,5.61,7,7.4,10.62,1013,,,82,2.57,250,,,,,,20,801,Clouds,few clouds,02n
1710910800,2024-03-20 05:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,7.9,10000,5.71,6.28,7.05,10.35,1014,,,86,2.57,250,,,,,,0,800,Clear,sky is clear,01n
1710914400,2024-03-20 06:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,7.74,,5.21,5.44,6.65,9.47,1014,,,84,3.6,280,,,,,,52,803,Clouds,broken clouds,04n
1710918000,2024-03-20 07:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,6.81,10000,5.29,5.96,6.07,8.87,1014,,,90,1.54,280,,,,,,20,801,Clouds,few clouds,02n
1710921600,2024-03-20 08:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,6.58,,5.06,6.58,5.94,8.32,1014,,,90,1.03,140,,,,,,76,803,Clouds,broken clouds,04n
1710925200,2024-03-20 09:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,6.65,10000,5.13,4.8,5.5,8.38,1014,,,90,2.57,90,,,,,,20,801,Clouds,few clouds,02n
1710928800,2024-03-20 10:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,6.71,,5.81,5.3,5.5,7.84,1015,,,94,2.06,130,,,,,,67,803,Clouds,broken clouds,04n
1710932400,2024-03-20 11:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,7.31,10000,6.56,4.64,6.06,8.39,1015,,,95,4.12,90,,,,,,100,804,Clouds,overcast clouds,04n
1710936000,2024-03-20 12:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,7.51,10000,6.61,4.42,6.6,8.87,1015,,,94,5.14,90,,,,,,100,804,Clouds,overcast clouds,04n
1710939600,2024-03-20 13:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,8.02,10000,6.48,4.8,7.18,9.41,1015,,,90,5.81,54,8.05,,,,,100,804,Clouds,overcast clouds,04n
1710943200,2024-03-20 14:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,8.39,10000,6.52,5.14,7.38,9.41,1015,,,88,6.17,100,,,,,,100,804,Clouds,overcast clouds,04n
1710946800,2024-03-20 15:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,8.06,10000,6.36,4.9,7.18,9.41,1015,,,89,5.66,90,,,,,,100,500,Rain,light rain,10d
1710950400,2024-03-20 16:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,7.89,9656,6.67,4.17,7.18,9.41,1016,,,92,7.2,110,,0.18,,,,75,500,Rain,light rain,10d
1710950400,2024-03-20 16:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,7.89,9656,6.67,4.17,7.18,9.41,1016,,,92,7.2,110,,0.18,,,,75,701,Mist,mist,50d
1710954000,2024-03-20 17:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,7.57,4828,6.67,3.92,7.16,9.43,1016,,,94,6.69,110,,0.25,,,,100,500,Rain,light rain,10d
1710954000,2024-03-20 17:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,7.57,4828,6.67,3.92,7.16,9.43,1016,,,94,6.69,110,,0.25,,,,100,701,Mist,mist,50d
1710957600,2024-03-20 18:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,8,10000,7.09,4.15,7.18,9.43,1016,,,94,7.72,110,,0.2,,,,100,500,Rain,light rain,10d
1710961200,2024-03-20 19:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,9.04,10000,6.99,5.97,8.01,10.39,1016,,,87,6.17,110,,0.12,,,,75,500,Rain,light rain,10d
1710964800,2024-03-20 20:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,9.73,10000,6.08,7.2,8.57,10.58,1016,,,78,5.14,130,,,,,,75,803,Clouds,broken clouds,04d
1710968400,2024-03-20 21:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,9.74,10000,5.33,7.21,8.83,11.13,1015,,,74,5.14,120,8.75,0.1,,,,100,500,Rain,light rain,10d
1710972000,2024-03-20 22:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,10.14,10000,5.52,9.12,8.83,11.5,1015,,,73,6.69,120,,,,,,75,803,Clouds,broken clouds,04d
1710975600,2024-03-20 23:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,10.25,10000,5.63,9.24,9.38,11.09,1015,,,73,5.66,120,,,,,,75,803,Clouds,broken clouds,04d
1710979200,2024-03-21 00:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,10.4,10000,5.38,9.35,9.12,11.5,1015,,,71,4.12,130,,,,,,100,804,Clouds,overcast clouds,04d
1710982800,2024-03-21 01:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,10.22,10000,5.2,9.15,9.12,11.61,1014,,,71,3.13,70,5.36,,,,,100,804,Clouds,overcast clouds,04d
1710986400,2024-03-21 02:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,9.85,,5.05,9.2,8.82,10.54,1015,,,72,1.79,91,4.02,,,,,99,804,Clouds,overcast clouds,04d
1710990000,2024-03-21 03:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,9,10000,4.62,7.59,8.27,10.35,1015,,,74,2.57,160,,,,,,75,803,Clouds,broken clouds,04n
1710993600,2024-03-21 04:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,8.81,10000,4.82,7.03,8.01,9.43,1015,,,76,3.09,100,,,,,,100,804,Clouds,overcast clouds,04n
1710997200,2024-03-21 05:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,8.5,10000,4.89,6.1,8.01,9.43,1015,,,78,4.12,90,,,,,,100,804,Clouds,overcast clouds,04n
1711000800,2024-03-21 06:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,8.37,10000,5.3,5.94,7.4,9.47,1015,,,81,4.12,110,,,,,,100,804,Clouds,overcast clouds,04n
1711004400,2024-03-21 07:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,7.99,10000,5.46,5.74,6.9,8.91,1015,,,84,3.6,120,,,,,,100,804,Clouds,overcast clouds,04n
1711008000,2024-03-21 08:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,7.96,10000,5.6,6.36,6.9,8.56,1016,,,85,2.57,110,,,,,,100,804,Clouds,overcast clouds,04n
1711011600,2024-03-21 09:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,7.96,10000,5.6,6,6.61,8.4,1016,,,85,3.09,80,,,,,,100,804,Clouds,overcast clouds,04n
1711015200,2024-03-21 10:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,7.36,10000,5.18,5.64,6.35,8.35,1016,,,86,2.57,130,,,,,,100,804,Clouds,overcast clouds,04n
1711018800,2024-03-21 11:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,7.36,10000,5.51,5.64,6.35,8.35,1016,,,88,2.57,80,,,,,,100,804,Clouds,overcast clouds,04n
1711022400,2024-03-21 12:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,6.9,10000,5.05,5.53,6.06,8.35,1016,,,88,2.06,60,,,,,,100,804,Clouds,overcast clouds,04n
1711026000,2024-03-21 13:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,6.66,10000,4.98,6.66,6.05,7.75,1017,,,89,1.03,0,,,,,,100,804,Clouds,overcast clouds,04n
1711029600,2024-03-21 14:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,6.68,10000,5.16,4.84,5.79,7.72,1017,,,90,2.57,90,,,,,,100,804,Clouds,overcast clouds,04n
1711033200,2024-03-21 15:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,7.26,10000,5.57,5.95,6.35,8.35,1017,,,89,2.06,100,,,,,,100,804,Clouds,overcast clouds,04d
1711036800,2024-03-21 16:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,8.38,10000,6.18,7.25,7.18,9.38,1018,,,86,2.06,130,,,,,,100,804,Clouds,overcast clouds,04d
1711040400,2024-03-21 17:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,9.45,10000,6.71,8.5,8.01,10.39,1018,,,83,2.06,130,,,,,,100,804,Clouds,overcast clouds,04d
1711044000,2024-03-21 18:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,10.11,10000,7,9.29,9.12,10.94,1019,,,81,0.89,156,3.58,,,,,100,804,Clouds,overcast clouds,04d
1711047600,2024-03-21 19:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,10.56,10000,6.89,9.71,9.4,11.65,1019,,,78,0.45,208,2.24,,,,,100,804,Clouds,overcast clouds,04d
1711051200,2024-03-21 20:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,10.53,10000,6.67,9.65,9.4,12.35,1019,,,77,4.12,260,,,,,,75,803,Clouds,broken clouds,04d
1711054800,2024-03-21 21:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,11.91,,7.23,11.06,10.23,13.28,1019,,,73,1.79,231,5.81,,,,,64,803,Clouds,broken clouds,04d
1711058400,2024-03-21 22:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,11.76,10000,7.87,11,10.4,13.16,1019,,,77,2.57,250,,,,,,75,803,Clouds,broken clouds,04d
1711062000,2024-03-21 23:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,11.39,10000,7.32,10.57,10.4,12.75,1019,,,76,1.54,270,,,,,,75,803,Clouds,broken clouds,04d
1711065600,2024-03-22 00:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,12.1,10000,7.01,11.22,10.38,13.3,1019,,,71,1.54,300,,,,,,75,803,Clouds,broken clouds,04d
1711069200,2024-03-22 01:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,11.42,10000,6.56,10.5,10.4,12.76,1018,,,72,2.57,260,,,,,,75,803,Clouds,broken clouds,04d
1711072800,2024-03-22 02:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,11.1,,6.45,10.17,9.96,12.19,1018,,,73,0.89,56,2.24,,,,,100,804,Clouds,overcast clouds,04d
1711076400,2024-03-22 03:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,9.77,10000,7.02,9.77,8.38,11.08,1018,,,83,1.03,0,,,,,,75,803,Clouds,broken clouds,04n
1711080000,2024-03-22 04:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,9.44,10000,6.53,8.49,8.82,10.23,1018,,,82,2.06,110,,,,,,75,803,Clouds,broken clouds,04n
1711083600,2024-03-22 05:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,9.53,10000,6.26,7.89,8.82,10.35,1018,,,80,3.09,60,,,,,,100,804,Clouds,overcast clouds,04n
1711087200,2024-03-22 06:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,9.29,10000,6.02,7.33,8.28,9.67,1018,,,80,3.6,80,,0.21,,,,100,500,Rain,light rain,10n
1711090800,2024-03-22 07:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,9.18,10000,5.73,8.19,8.01,9.94,1018,,,79,2.06,80,,,,,,100,804,Clouds,overcast clouds,04n
1711094400,2024-03-22 08:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,9.03,10000,5.4,7.63,8.01,10.35,1018,,,78,2.57,60,,,,,,100,804,Clouds,overcast clouds,04n
1711098000,2024-03-22 09:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,8.41,10000,6.04,7.29,7.46,9.97,1018,,,85,2.06,60,,0.13,,,,100,520,Rain,light intensity shower rain,09n
1711101600,2024-03-22 10:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,8.08,10000,6.22,6.5,7.17,9.35,1017,,,88,2.57,40,,0.13,,,,100,500,Rain,light rain,10n
1711105200,2024-03-22 11:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,7.85,10000,6.47,7.85,6.9,9.35,1016,,,91,0.89,91,2.24,0.38,,,,100,500,Rain,light rain,10n
1711108800,2024-03-22 12:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,7.53,10000,6.32,6.26,6.9,8.38,1016,,,92,2.06,360,,0.51,,,,100,500,Rain,light rain,10n
1711112400,2024-03-22 13:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,7.52,10000,6.62,7.52,6.9,8.35,1016,,,94,0.51,120,,0.51,,,,100,500,Rain,light rain,10n
1711116000,2024-03-22 14:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,7.52,10000,6.62,7.52,6.9,8.35,1014,,,94,1.03,360,,0.25,,,,100,500,Rain,light rain,10n
1711119600,2024-03-22 15:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,7.71,10000,6.65,5.4,6.9,9.35,1014,,,93,3.6,320,,0.25,,,,100,500,Rain,light rain,10d
1711123200,2024-03-22 16:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,8.64,10000,7.42,6.53,7.38,10.49,1013,,,92,3.6,310,,,,,,75,803,Clouds,broken clouds,04d
1711126800,2024-03-22 17:00:00 +0000 UTC,-25200,The University of British Columbia,49.260605,-123.245994,9.13,10000,7.9,7.13,8.29,11.05,1013,,,92,3.6,260,,,,,,100,500,Rain,light rain,10d
